"area","date","dwellings"
"Auckland",2001-12-31,428550.6
"Auckland",2002-01-31,429045.55
"Auckland",2002-02-28,429524.35
"Auckland",2002-03-31,430042.1
"Auckland",2002-04-30,430686.2
"Auckland",2002-05-31,431262.85
"Auckland",2002-06-30,431861.35
"Auckland",2002-07-31,432530.15
"Auckland",2002-08-31,433141.95
"Auckland",2002-09-30,433801.25
"Auckland",2002-10-31,434388.35
"Auckland",2002-11-30,435193
"Auckland",2002-12-31,436179.1
"Auckland",2003-01-31,436762.4
"Auckland",2003-02-28,437279.2
"Auckland",2003-03-31,437999.3
"Auckland",2003-04-30,438854.3
"Auckland",2003-05-31,439827.1
"Auckland",2003-06-30,440703.95
"Auckland",2003-07-31,441445.9
"Auckland",2003-08-31,442673.3
"Auckland",2003-09-30,443486.5
"Auckland",2003-10-31,444475.45
"Auckland",2003-11-30,446324.15
"Auckland",2003-12-31,447229.5
"Auckland",2004-01-31,448353.35
"Auckland",2004-02-29,449134.25
"Auckland",2004-03-31,449725.15
"Auckland",2004-04-30,450760.65
"Auckland",2004-05-31,451504.5
"Auckland",2004-06-30,452316.75
"Auckland",2004-07-31,453132.8
"Auckland",2004-08-31,454085.65
"Auckland",2004-09-30,455065.1
"Auckland",2004-10-31,456354.25
"Auckland",2004-11-30,457069.6
"Auckland",2004-12-31,458224.8
"Auckland",2005-01-31,459127.3
"Auckland",2005-02-28,460244.5
"Auckland",2005-03-31,461274.3
"Auckland",2005-04-30,462409.55
"Auckland",2005-05-31,463398.5
"Auckland",2005-06-30,464196.5
"Auckland",2005-07-31,465470.45
"Auckland",2005-08-31,466214.3
"Auckland",2005-09-30,466958.15
"Auckland",2005-10-31,467643.1
"Auckland",2005-11-30,468605.45
"Auckland",2005-12-31,469734.05
"Auckland",2006-01-31,470685
"Auckland",2006-02-28,471248.35
"Auckland",2006-03-31,471939
"Auckland",2006-04-30,473357.980117991
"Auckland",2006-05-31,473831.692150199
"Auckland",2006-06-30,474435.528780426
"Auckland",2006-07-31,474947.199354181
"Auckland",2006-08-31,475622.235109243
"Auckland",2006-09-30,476119.615203597
"Auckland",2006-10-31,476546.685543022
"Auckland",2006-11-30,477063.02615483
"Auckland",2006-12-31,477937.436680086
"Auckland",2007-01-31,478399.591351741
"Auckland",2007-02-28,479143.820209076
"Auckland",2007-03-31,479701.862701952
"Auckland",2007-04-30,480121.217726709
"Auckland",2007-05-31,480724.808347565
"Auckland",2007-06-30,481228.654041697
"Auckland",2007-07-31,481773.318263719
"Auckland",2007-08-31,482356.899322538
"Auckland",2007-09-30,483096.205617294
"Auckland",2007-10-31,483826.936901691
"Auckland",2007-11-30,484281.294053811
"Auckland",2007-12-31,484700.497663538
"Auckland",2008-01-31,485131.080517337
"Auckland",2008-02-29,485566.39484033
"Auckland",2008-03-31,486061.515586553
"Auckland",2008-04-30,486502.492794528
"Auckland",2008-05-31,486954.847573284
"Auckland",2008-06-30,487616.079311753
"Auckland",2008-07-31,488048.456036184
"Auckland",2008-08-31,488692.551086859
"Auckland",2008-09-30,489121.09286799
"Auckland",2008-10-31,489553.41602931
"Auckland",2008-11-30,490032.244723814
"Auckland",2008-12-31,490461.685665382
"Auckland",2009-01-31,490887.312579789
"Auckland",2009-02-28,491387.923968834
"Auckland",2009-03-31,491701.492484101
"Auckland",2009-04-30,492374.849271744
"Auckland",2009-05-31,492672.248330554
"Auckland",2009-06-30,493014.253260765
"Auckland",2009-07-31,493253.72191844
"Auckland",2009-08-31,493506.471030653
"Auckland",2009-09-30,493753.514802576
"Auckland",2009-10-31,493938.84871568
"Auckland",2009-11-30,494239.979774794
"Auckland",2009-12-31,494451.874490168
"Auckland",2010-01-31,494620.098577138
"Auckland",2010-02-28,494819.638397246
"Auckland",2010-03-31,495110.28835807
"Auckland",2010-04-30,495387.639280146
"Auckland",2010-05-31,495788.36374415
"Auckland",2010-06-30,495962.23980411
"Auckland",2010-07-31,496194.002528227
"Auckland",2010-08-31,496391.590173699
"Auckland",2010-09-30,496788.468194978
"Auckland",2010-10-31,497055.315108919
"Auckland",2010-11-30,497362.009794821
"Auckland",2010-12-31,497649.712918382
"Auckland",2011-01-31,497873.824073097
"Auckland",2011-02-28,498157.710303539
"Auckland",2011-03-31,498458.666307939
"Auckland",2011-04-30,498740.632387687
"Auckland",2011-05-31,499035.8720864
"Auckland",2011-06-30,499332.049235432
"Auckland",2011-07-31,499624.419477688
"Auckland",2011-08-31,499921.522613214
"Auckland",2011-09-30,500204.381872274
"Auckland",2011-10-31,500456.868331211
"Auckland",2011-11-30,500791.889653491
"Auckland",2011-12-31,500965.606857617
"Auckland",2012-01-31,501201.9349501
"Auckland",2012-02-29,501472.408322408
"Auckland",2012-03-31,501745.717347137
"Auckland",2012-04-30,501982.016441844
"Auckland",2012-05-31,502196.486612896
"Auckland",2012-06-30,502442.254324497
"Auckland",2012-07-31,502758.212346537
"Auckland",2012-08-31,503110.206071482
"Auckland",2012-09-30,503391.040367749
"Auckland",2012-10-31,503764.825954734
"Auckland",2012-11-30,504163.260132525
"Auckland",2012-12-31,504430.777980698
"Auckland",2013-01-31,504641.373013867
"Auckland",2013-02-28,504928.790111482
"Auckland",2013-03-31,505404
"Auckland",2013-04-30,505680.110646219
"Auckland",2013-05-31,505957.081306526
"Auckland",2013-06-30,506141.994184378
"Auckland",2013-07-31,506463.356431956
"Auckland",2013-08-31,506756.181910881
"Auckland",2013-09-30,507124.73627919
"Auckland",2013-10-31,507469.487210201
"Auckland",2013-11-30,507813.184477268
"Auckland",2013-12-31,508156.775849731
"Auckland",2014-01-31,508443.424582385
"Auckland",2014-02-28,508825.644936898
"Auckland",2014-03-31,509131.986629796
"Auckland",2014-04-30,509474.214621112
"Auckland",2014-05-31,510002.854363237
"Auckland",2014-06-30,510414.900214682
"Auckland",2014-07-31,510875.096006381
"Auckland",2014-08-31,511284.995187152
"Auckland",2014-09-30,511682.469187791
"Auckland",2014-10-31,512066.576612242
"Auckland",2014-11-30,512737.221553318
"Auckland",2014-12-31,513336.730724063
"Auckland",2015-01-31,513679.75326884
"Auckland",2015-02-28,514051.985932607
"Auckland",2015-03-31,514515.824488315
"Auckland",2015-04-30,515108.105454984
"Auckland",2015-05-31,515618.918214055
"Auckland",2015-06-30,516118.238854749
"Auckland",2015-07-31,516853.68090202
"Auckland",2015-08-31,517441.50257677
"Auckland",2015-09-30,517881.761238575
"Auckland",2015-10-31,518372.90235152
"Auckland",2015-11-30,519219.061688596
"Auckland",2015-12-31,519746.70092357
"Auckland",2016-01-31,520134.423768558
"Auckland",2016-02-29,520565.462352934
"Auckland",2016-03-31,521211.624587704
"Auckland",2016-04-30,522004.860808254
"Auckland",2016-05-31,522551.529323748
"Auckland",2016-06-30,523147.111949164
"Auckland",2016-07-31,524128.455546746
"Auckland",2016-08-31,524758.552142318
"Auckland",2016-09-30,525295.074994982
"Auckland",2016-10-31,525986.131179817
"Auckland",2016-11-30,526828.831059915
"Auckland",2016-12-31,527653.377349792
"Auckland",2017-01-31,528061.887241066
"Auckland",2017-02-28,528735.184232176
"Auckland",2017-03-31,529409.230930495
"Auckland",2017-04-30,529999.202047357
"Auckland",2017-05-31,530620.100247307
"Auckland",2017-06-30,531418.905019897
"Auckland",2017-07-31,532373.87784885
"Auckland",2017-08-31,533218.369187713
"Auckland",2017-09-30,533917.57226285
"Auckland",2017-10-31,534593.972985019
"Auckland",2017-11-30,535643.069474195
"Auckland",2017-12-31,536270.074413071
"Auckland",2018-01-31,536682.259658285
"Auckland",2018-02-28,537365.4061639
"Auckland",2018-03-31,538182
"Auckland",2018-04-30,538865.275572848
"Auckland",2018-05-31,539698.194143054
"Auckland",2018-06-30,540550.876882724
"Auckland",2018-07-31,541279.327700057
"Auckland",2018-08-31,542393.650397373
"Auckland",2018-09-30,543210.569401825
"Auckland",2018-10-31,544099.015876712
"Auckland",2018-11-30,545463.684720554
"Auckland",2018-12-31,546288.13293242
"Auckland",2019-01-31,546963.879297853
"Auckland",2019-02-28,547697.03586982
"Auckland",2019-03-31,548715.361172604
"Auckland",2019-04-30,549809.919700458
"Auckland",2019-05-31,551249.880618442
"Auckland",2019-06-30,552191.972696157
"Auckland",2019-07-31,553368.411354641
"Auckland",2019-08-31,554590.025257611
"Auckland",2019-09-30,555393.768149087
"Auckland",2019-10-31,556407.387697237
"Auckland",2019-11-30,557510.416583432
"Auckland",2019-12-31,558393.216152758
"Auckland",2020-01-31,559454.834398175
"Auckland",2020-02-29,560729.152753045
"Auckland",2020-03-31,561772.889130852
"Auckland",2020-04-30,562754.509547491
"Auckland",2020-05-31,564313.996633178
"Auckland",2020-06-30,565398.202500837
"Auckland",2020-07-31,566766.635948385
"Auckland",2020-08-31,568090.835302375
"Auckland",2020-09-30,569166.570811693
"Auckland",2020-10-31,570447.477223051
"Auckland",2020-11-30,571501.566261053
"Auckland",2020-12-31,572655.417297294
"Auckland",2021-01-31,573549.510677742
"Auckland",2021-02-28,574709.008619544
"Auckland",2021-03-31,575826.154769641
"Auckland",2021-04-30,576667.543698188
"Auckland",2021-05-31,577954.097015107
"Auckland",2021-06-30,579308.413198754
"Auckland",2021-07-31,580785.079002883
"Auckland",2021-08-31,582094.219942044
"Auckland",2021-09-30,583726.175649094
"Auckland",2021-10-31,585198.135698589
"Auckland",2021-11-30,586835.738311199
"Auckland",2021-12-31,588331.227133864
"Auckland",2022-01-31,589658.249940634
"Auckland",2022-02-28,590765.043430536
"Auckland",2022-03-31,592291.590233785
"Auckland",2022-04-30,593819.078187961
"Auckland",2022-05-31,595426.563970914
"Auckland",2022-06-30,597224.162241078
"Auckland",2022-07-31,598815.648458275
"Auckland",2022-08-31,600850.416761989
"Auckland",2022-09-30,602441.902979187
"Auckland",2022-10-31,603960.920575022
"Auckland",2022-11-30,606020.158802832
"Auckland",2022-12-31,607652.114509882
"Auckland",2023-01-31,608783.37792388
"Bay of Plenty",2001-12-31,100274.65
"Bay of Plenty",2002-01-31,100354.45
"Bay of Plenty",2002-02-28,100437.1
"Bay of Plenty",2002-03-31,100513.1
"Bay of Plenty",2002-04-30,100712.6
"Bay of Plenty",2002-05-31,100816.15
"Bay of Plenty",2002-06-30,100952
"Bay of Plenty",2002-07-31,101059.35
"Bay of Plenty",2002-08-31,101181.9
"Bay of Plenty",2002-09-30,101327.25
"Bay of Plenty",2002-10-31,101450.75
"Bay of Plenty",2002-11-30,101565.7
"Bay of Plenty",2002-12-31,101677.8
"Bay of Plenty",2003-01-31,101766.15
"Bay of Plenty",2003-02-28,101849.75
"Bay of Plenty",2003-03-31,102008.4
"Bay of Plenty",2003-04-30,102145.2
"Bay of Plenty",2003-05-31,102299.1
"Bay of Plenty",2003-06-30,102438.75
"Bay of Plenty",2003-07-31,102579.35
"Bay of Plenty",2003-08-31,102737.05
"Bay of Plenty",2003-09-30,102880.5
"Bay of Plenty",2003-10-31,103047.7
"Bay of Plenty",2003-11-30,103225.35
"Bay of Plenty",2003-12-31,103348.85
"Bay of Plenty",2004-01-31,103540.75
"Bay of Plenty",2004-02-29,103652.85
"Bay of Plenty",2004-03-31,103765.9
"Bay of Plenty",2004-04-30,103982.5
"Bay of Plenty",2004-05-31,104130.7
"Bay of Plenty",2004-06-30,104313.1
"Bay of Plenty",2004-07-31,104505
"Bay of Plenty",2004-08-31,104664.6
"Bay of Plenty",2004-09-30,104866.95
"Bay of Plenty",2004-10-31,105069.3
"Bay of Plenty",2004-11-30,105269.75
"Bay of Plenty",2004-12-31,105479.7
"Bay of Plenty",2005-01-31,105628.85
"Bay of Plenty",2005-02-28,105789.4
"Bay of Plenty",2005-03-31,105917.65
"Bay of Plenty",2005-04-30,106119.05
"Bay of Plenty",2005-05-31,106281.5
"Bay of Plenty",2005-06-30,106452.5
"Bay of Plenty",2005-07-31,106911.35
"Bay of Plenty",2005-08-31,107061.45
"Bay of Plenty",2005-09-30,107221.05
"Bay of Plenty",2005-10-31,107363.55
"Bay of Plenty",2005-11-30,107540.25
"Bay of Plenty",2005-12-31,107691.3
"Bay of Plenty",2006-01-31,107836.65
"Bay of Plenty",2006-02-28,108006.7
"Bay of Plenty",2006-03-31,108210
"Bay of Plenty",2006-04-30,108481.816745495
"Bay of Plenty",2006-05-31,108641.501098418
"Bay of Plenty",2006-06-30,108781.208759136
"Bay of Plenty",2006-07-31,108928.484932103
"Bay of Plenty",2006-08-31,109083.327445748
"Bay of Plenty",2006-09-30,109273.268384626
"Bay of Plenty",2006-10-31,109439.436974439
"Bay of Plenty",2006-11-30,109647.34005525
"Bay of Plenty",2006-12-31,109778.317475732
"Bay of Plenty",2007-01-31,109909.267932564
"Bay of Plenty",2007-02-28,110024.058345888
"Bay of Plenty",2007-03-31,110160.649898908
"Bay of Plenty",2007-04-30,110248.82339209
"Bay of Plenty",2007-05-31,110410.030525359
"Bay of Plenty",2007-06-30,110565.513047513
"Bay of Plenty",2007-07-31,110739.934946694
"Bay of Plenty",2007-08-31,111015.806971035
"Bay of Plenty",2007-09-30,111127.556105313
"Bay of Plenty",2007-10-31,111239.281895223
"Bay of Plenty",2007-11-30,111341.502437174
"Bay of Plenty",2007-12-31,111440.857144767
"Bay of Plenty",2008-01-31,111569.57915177
"Bay of Plenty",2008-02-29,111681.212016618
"Bay of Plenty",2008-03-31,111834.525988056
"Bay of Plenty",2008-04-30,111917.676044493
"Bay of Plenty",2008-05-31,112082.305867628
"Bay of Plenty",2008-06-30,112235.531528589
"Bay of Plenty",2008-07-31,112357.459488174
"Bay of Plenty",2008-08-31,112530.520417899
"Bay of Plenty",2008-09-30,112635.341681812
"Bay of Plenty",2008-10-31,112763.820744519
"Bay of Plenty",2008-11-30,112884.696368908
"Bay of Plenty",2008-12-31,112995.129684272
"Bay of Plenty",2009-01-31,113118.796766777
"Bay of Plenty",2009-02-28,113232.969821097
"Bay of Plenty",2009-03-31,113357.533157266
"Bay of Plenty",2009-04-30,113424.32483355
"Bay of Plenty",2009-05-31,113504.353534329
"Bay of Plenty",2009-06-30,113575.846621753
"Bay of Plenty",2009-07-31,113665.305198946
"Bay of Plenty",2009-08-31,113726.355886862
"Bay of Plenty",2009-09-30,113866.873600846
"Bay of Plenty",2009-10-31,113957.21856916
"Bay of Plenty",2009-11-30,113998.351197239
"Bay of Plenty",2009-12-31,114075.419147993
"Bay of Plenty",2010-01-31,114109.907566922
"Bay of Plenty",2010-02-28,114140.6043102
"Bay of Plenty",2010-03-31,114182.640973399
"Bay of Plenty",2010-04-30,114222.77636985
"Bay of Plenty",2010-05-31,114293.157222964
"Bay of Plenty",2010-06-30,114354.068659011
"Bay of Plenty",2010-07-31,114422.528701254
"Bay of Plenty",2010-08-31,114484.357111354
"Bay of Plenty",2010-09-30,114549.006929126
"Bay of Plenty",2010-10-31,114625.927575108
"Bay of Plenty",2010-11-30,114704.72125744
"Bay of Plenty",2010-12-31,114742.869519679
"Bay of Plenty",2011-01-31,114795.179652405
"Bay of Plenty",2011-02-28,114859.758260807
"Bay of Plenty",2011-03-31,114929.045247468
"Bay of Plenty",2011-04-30,114992.649968609
"Bay of Plenty",2011-05-31,115044.90771223
"Bay of Plenty",2011-06-30,115124.538020557
"Bay of Plenty",2011-07-31,115277.799269955
"Bay of Plenty",2011-08-31,115342.281876905
"Bay of Plenty",2011-09-30,115414.302232207
"Bay of Plenty",2011-10-31,115458.932469286
"Bay of Plenty",2011-11-30,115524.316668342
"Bay of Plenty",2011-12-31,115568.923561052
"Bay of Plenty",2012-01-31,115619.181774422
"Bay of Plenty",2012-02-29,115663.766770477
"Bay of Plenty",2012-03-31,115704.567148481
"Bay of Plenty",2012-04-30,115752.904731943
"Bay of Plenty",2012-05-31,115809.720653625
"Bay of Plenty",2012-06-30,115871.239615125
"Bay of Plenty",2012-07-31,115913.882175101
"Bay of Plenty",2012-08-31,115972.545979124
"Bay of Plenty",2012-09-30,116132.091228642
"Bay of Plenty",2012-10-31,116190.718568401
"Bay of Plenty",2012-11-30,116271.958791286
"Bay of Plenty",2012-12-31,116302.277048163
"Bay of Plenty",2013-01-31,116349.553791119
"Bay of Plenty",2013-02-28,116404.359234222
"Bay of Plenty",2013-03-31,116478
"Bay of Plenty",2013-04-30,116556.430782679
"Bay of Plenty",2013-05-31,116643.368269022
"Bay of Plenty",2013-06-30,116723.730189916
"Bay of Plenty",2013-07-31,116837.124463592
"Bay of Plenty",2013-08-31,116941.12095799
"Bay of Plenty",2013-09-30,117043.262192302
"Bay of Plenty",2013-10-31,117193.562726145
"Bay of Plenty",2013-11-30,117321.260072024
"Bay of Plenty",2013-12-31,117413.124082397
"Bay of Plenty",2014-01-31,117519.178732414
"Bay of Plenty",2014-02-28,117631.876887423
"Bay of Plenty",2014-03-31,117720.050131786
"Bay of Plenty",2014-04-30,117843.206436689
"Bay of Plenty",2014-05-31,117960.731975689
"Bay of Plenty",2014-06-30,118077.349269571
"Bay of Plenty",2014-07-31,118226.145133521
"Bay of Plenty",2014-08-31,118360.807035652
"Bay of Plenty",2014-09-30,118479.435222862
"Bay of Plenty",2014-10-31,118587.695723156
"Bay of Plenty",2014-11-30,118719.64175161
"Bay of Plenty",2014-12-31,118824.188223986
"Bay of Plenty",2015-01-31,118943.909828492
"Bay of Plenty",2015-02-28,119075.028843888
"Bay of Plenty",2015-03-31,119212.817764697
"Bay of Plenty",2015-04-30,119320.346884223
"Bay of Plenty",2015-05-31,119469.585647526
"Bay of Plenty",2015-06-30,119603.715372058
"Bay of Plenty",2015-07-31,119745.468847846
"Bay of Plenty",2015-08-31,119900.537026366
"Bay of Plenty",2015-09-30,120033.853953451
"Bay of Plenty",2015-10-31,120171.006202691
"Bay of Plenty",2015-11-30,120302.512916562
"Bay of Plenty",2015-12-31,120441.649658712
"Bay of Plenty",2016-01-31,120596.958948759
"Bay of Plenty",2016-02-29,120716.262839025
"Bay of Plenty",2016-03-31,120866.922532524
"Bay of Plenty",2016-04-30,121002.444017558
"Bay of Plenty",2016-05-31,121163.643277631
"Bay of Plenty",2016-06-30,121325.84567664
"Bay of Plenty",2016-07-31,121521.344432632
"Bay of Plenty",2016-08-31,121679.861234944
"Bay of Plenty",2016-09-30,121882.137528828
"Bay of Plenty",2016-10-31,122100.638986831
"Bay of Plenty",2016-11-30,122340.127638059
"Bay of Plenty",2016-12-31,122531.214032045
"Bay of Plenty",2017-01-31,122739.481466795
"Bay of Plenty",2017-02-28,122953.526992869
"Bay of Plenty",2017-03-31,123149.572403709
"Bay of Plenty",2017-04-30,123340.927417352
"Bay of Plenty",2017-05-31,123595.155024637
"Bay of Plenty",2017-06-30,123853.27924736
"Bay of Plenty",2017-07-31,124087.694310777
"Bay of Plenty",2017-08-31,124318.382238376
"Bay of Plenty",2017-09-30,124526.293436787
"Bay of Plenty",2017-10-31,124772.378038501
"Bay of Plenty",2017-11-30,125025.217839291
"Bay of Plenty",2017-12-31,125218.112123474
"Bay of Plenty",2018-01-31,125399.634474095
"Bay of Plenty",2018-02-28,125639.368560092
"Bay of Plenty",2018-03-31,125883
"Bay of Plenty",2018-04-30,126051.765359501
"Bay of Plenty",2018-05-31,126261.530213117
"Bay of Plenty",2018-06-30,126477.015926378
"Bay of Plenty",2018-07-31,126724.919844288
"Bay of Plenty",2018-08-31,126928.010361653
"Bay of Plenty",2018-09-30,127146.356504736
"Bay of Plenty",2018-10-31,127315.121864236
"Bay of Plenty",2018-11-30,127561.118828932
"Bay of Plenty",2018-12-31,127680.303404851
"Bay of Plenty",2019-01-31,127797.581027555
"Bay of Plenty",2019-02-28,127955.858144374
"Bay of Plenty",2019-03-31,128140.8326062
"Bay of Plenty",2019-04-30,128319.132731774
"Bay of Plenty",2019-05-31,128504.107193599
"Bay of Plenty",2019-06-30,128653.803020953
"Bay of Plenty",2019-07-31,128775.848026693
"Bay of Plenty",2019-08-31,128976.078114237
"Bay of Plenty",2019-09-30,129151.517809989
"Bay of Plenty",2019-10-31,129313.608833238
"Bay of Plenty",2019-11-30,129459.490754162
"Bay of Plenty",2019-12-31,129583.442713117
"Bay of Plenty",2020-01-31,129802.742332807
"Bay of Plenty",2020-02-29,129944.810347302
"Bay of Plenty",2020-03-31,130090.692268226
"Bay of Plenty",2020-04-30,130255.643721297
"Bay of Plenty",2020-05-31,130450.152949196
"Bay of Plenty",2020-06-30,130607.476589409
"Bay of Plenty",2020-07-31,130800.078864093
"Bay of Plenty",2020-08-31,130966.937270379
"Bay of Plenty",2020-09-30,131168.120834529
"Bay of Plenty",2020-10-31,131354.048772962
"Bay of Plenty",2020-11-30,131494.209834242
"Bay of Plenty",2020-12-31,131629.603512486
"Bay of Plenty",2021-01-31,131768.811097158
"Bay of Plenty",2021-02-28,131956.645988806
"Bay of Plenty",2021-03-31,132095.853573479
"Bay of Plenty",2021-04-30,132175.945608496
"Bay of Plenty",2021-05-31,132346.617921211
"Bay of Plenty",2021-06-30,132533.499336251
"Bay of Plenty",2021-07-31,132725.148134328
"Bay of Plenty",2021-08-31,132889.146110792
"Bay of Plenty",2021-09-30,133060.771900115
"Bay of Plenty",2021-10-31,133250.513744977
"Bay of Plenty",2021-11-30,133402.116525545
"Bay of Plenty",2021-12-31,133691.973414179
"Bay of Plenty",2022-01-31,133841.669241533
"Bay of Plenty",2022-02-28,134019.015890499
"Bay of Plenty",2022-03-31,134247.850276263
"Bay of Plenty",2022-04-30,134518.63763275
"Bay of Plenty",2022-05-31,134699.798188146
"Bay of Plenty",2022-06-30,134924.81866748
"Bay of Plenty",2022-07-31,135105.025746269
"Bay of Plenty",2022-08-31,135314.790599885
"Bay of Plenty",2022-09-30,135503.57896814
"Bay of Plenty",2022-10-31,135761.017652124
"Bay of Plenty",2022-11-30,135970.782505741
"Bay of Plenty",2022-12-31,136162.431303817
"Bay of Plenty",2023-01-31,136278.755449914
"Canterbury",2001-12-31,205423.6
"Canterbury",2002-01-31,205563.25
"Canterbury",2002-02-28,205724.75
"Canterbury",2002-03-31,205918.55
"Canterbury",2002-04-30,206103.8
"Canterbury",2002-05-31,206280.5
"Canterbury",2002-06-30,206494.25
"Canterbury",2002-07-31,206690.9
"Canterbury",2002-08-31,206863.8
"Canterbury",2002-09-30,207085.15
"Canterbury",2002-10-31,207275.15
"Canterbury",2002-11-30,207485.1
"Canterbury",2002-12-31,207710.25
"Canterbury",2003-01-31,207880.3
"Canterbury",2003-02-28,208076
"Canterbury",2003-03-31,208278.35
"Canterbury",2003-04-30,208502.55
"Canterbury",2003-05-31,208720.1
"Canterbury",2003-06-30,208999.4
"Canterbury",2003-07-31,209232.15
"Canterbury",2003-08-31,209553.25
"Canterbury",2003-09-30,209831.6
"Canterbury",2003-10-31,210125.15
"Canterbury",2003-11-30,210383.55
"Canterbury",2003-12-31,210708.45
"Canterbury",2004-01-31,210951.65
"Canterbury",2004-02-29,211230.95
"Canterbury",2004-03-31,211510.25
"Canterbury",2004-04-30,211815.2
"Canterbury",2004-05-31,212085.95
"Canterbury",2004-06-30,212445.05
"Canterbury",2004-07-31,212805.1
"Canterbury",2004-08-31,213167.05
"Canterbury",2004-09-30,213484.35
"Canterbury",2004-10-31,213858.65
"Canterbury",2004-11-30,214228.2
"Canterbury",2004-12-31,214570.2
"Canterbury",2005-01-31,214931.2
"Canterbury",2005-02-28,215201
"Canterbury",2005-03-31,215552.5
"Canterbury",2005-04-30,215967.65
"Canterbury",2005-05-31,216310.6
"Canterbury",2005-06-30,216678.25
"Canterbury",2005-07-31,217037.35
"Canterbury",2005-08-31,217431.6
"Canterbury",2005-09-30,217776.45
"Canterbury",2005-10-31,218162.15
"Canterbury",2005-11-30,218536.45
"Canterbury",2005-12-31,218864.2
"Canterbury",2006-01-31,219160.6
"Canterbury",2006-02-28,219462.7
"Canterbury",2006-03-31,219780
"Canterbury",2006-04-30,220457.111798349
"Canterbury",2006-05-31,220676.119323043
"Canterbury",2006-06-30,220912.004839714
"Canterbury",2006-07-31,221110.675492439
"Canterbury",2006-08-31,221395.45623643
"Canterbury",2006-09-30,221617.416780811
"Canterbury",2006-10-31,221844.856630825
"Canterbury",2006-11-30,222126.085882009
"Canterbury",2006-12-31,222376.76143533
"Canterbury",2007-01-31,222577.033785546
"Canterbury",2007-02-28,222798.880596217
"Canterbury",2007-03-31,223089.582158221
"Canterbury",2007-04-30,223312.88134029
"Canterbury",2007-05-31,223626.730262172
"Canterbury",2007-06-30,223855.250616285
"Canterbury",2007-07-31,224125.126954351
"Canterbury",2007-08-31,224362.651402968
"Canterbury",2007-09-30,224665.098580395
"Canterbury",2007-10-31,224936.136971674
"Canterbury",2007-11-30,225189.007133828
"Canterbury",2007-12-31,225441.646749189
"Canterbury",2008-01-31,225612.034402603
"Canterbury",2008-02-29,225980.162412543
"Canterbury",2008-03-31,226338.557905204
"Canterbury",2008-04-30,226536.544389955
"Canterbury",2008-05-31,226850.137498411
"Canterbury",2008-06-30,227129.575928031
"Canterbury",2008-07-31,227417.231345616
"Canterbury",2008-08-31,227706.511552072
"Canterbury",2008-09-30,228003.055462351
"Canterbury",2008-10-31,228292.75790713
"Canterbury",2008-11-30,228560.593931197
"Canterbury",2008-12-31,228705.156663471
"Canterbury",2009-01-31,228900.259445203
"Canterbury",2009-02-28,229099.862303702
"Canterbury",2009-03-31,229249.546041678
"Canterbury",2009-04-30,229460.029020443
"Canterbury",2009-05-31,229631.87005176
"Canterbury",2009-06-30,229763.235146891
"Canterbury",2009-07-31,229886.020027913
"Canterbury",2009-08-31,230044.250707777
"Canterbury",2009-09-30,230177.972524727
"Canterbury",2009-10-31,230284.403460508
"Canterbury",2009-11-30,230380.411983086
"Canterbury",2009-12-31,230478.166807801
"Canterbury",2010-01-31,230501.93963561
"Canterbury",2010-02-28,230558.348657213
"Canterbury",2010-03-31,230672.583764265
"Canterbury",2010-04-30,230721.308054995
"Canterbury",2010-05-31,230808.217797385
"Canterbury",2010-06-30,230889.409805406
"Canterbury",2010-07-31,231023.664105478
"Canterbury",2010-08-31,231161.497054356
"Canterbury",2010-09-30,231326.21135185
"Canterbury",2010-10-31,231456.270569597
"Canterbury",2010-11-30,231644.872041857
"Canterbury",2010-12-31,231782.993892879
"Canterbury",2011-01-31,231868.827421818
"Canterbury",2011-02-28,232018.75574728
"Canterbury",2011-03-31,232241.083543829
"Canterbury",2011-04-30,232406.468586839
"Canterbury",2011-05-31,232544.719402271
"Canterbury",2011-06-30,232678.16799984
"Canterbury",2011-07-31,232843.049583827
"Canterbury",2011-08-31,232938.107470839
"Canterbury",2011-09-30,233037.681526915
"Canterbury",2011-10-31,233151.974784551
"Canterbury",2011-11-30,233345.9082281
"Canterbury",2011-12-31,233418.164473041
"Canterbury",2012-01-31,233471.770807557
"Canterbury",2012-02-29,233526.207270877
"Canterbury",2012-03-31,233597.220898734
"Canterbury",2012-04-30,233697.758317411
"Canterbury",2012-05-31,233847.227643418
"Canterbury",2012-06-30,233887.338571464
"Canterbury",2012-07-31,233956.038397384
"Canterbury",2012-08-31,234165.186743221
"Canterbury",2012-09-30,234285.386697057
"Canterbury",2012-10-31,234397.125651152
"Canterbury",2012-11-30,234537.361547134
"Canterbury",2012-12-31,234637.73235741
"Canterbury",2013-01-31,234904.125064701
"Canterbury",2013-02-28,235060.462581408
"Canterbury",2013-03-31,235236
"Canterbury",2013-04-30,235329.152406228
"Canterbury",2013-05-31,235485.49221813
"Canterbury",2013-06-30,235590.748107776
"Canterbury",2013-07-31,235764.601623022
"Canterbury",2013-08-31,235959.110167117
"Canterbury",2013-09-30,236154.940340566
"Canterbury",2013-10-31,236292.428929441
"Canterbury",2013-11-30,236502.856455459
"Canterbury",2013-12-31,236591.76218519
"Canterbury",2014-01-31,236769.140073367
"Canterbury",2014-02-28,236966.158363709
"Canterbury",2014-03-31,237202.894327924
"Canterbury",2014-04-30,237396.095714561
"Canterbury",2014-05-31,237677.363781925
